 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,%Area,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr
81,pear,10000,109.717,125.793,0,0,255,50,49,49.889,54.95,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.66,1,0,0,135,100,1,1,1,0,255
82,pear,10000,109.724,125.794,0,0,255,50,49,49.931,54.931,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.63,1,0,0,135,100,1,1,1,0,255
83,pear,10000,109.722,125.807,0,0,255,50,49,50.001,54.854,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.73,1,0,0,135,100,1,1,1,0,255
84,pear,10000,109.586,125.773,0,0,255,50,49,50.049,54.813,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.09,1,0,0,135,100,1,1,1,0,255
85,pear,10000,109.598,125.765,0,0,255,50,49,50.107,54.828,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.24,1,0,0,135,100,1,1,1,0,255
86,pear,10000,109.376,125.767,0,0,255,50,49,50.134,54.858,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.89,1,0,0,135,100,1,1,1,0,255
87,pear,10000,109.555,125.772,0,0,255,50,49,50.175,54.902,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.08,1,0,0,135,100,1,1,1,0,255
88,pear,10000,109.439,125.756,0,0,255,50,49,50.206,54.938,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.11,1,0,0,135,100,1,1,1,0,255
89,pear,10000,109.303,125.694,0,0,255,50,49,50.173,54.898,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.12,1,0,0,135,100,1,1,1,0,255
90,pear,10000,109.238,125.69,0,0,255,50,49,50.17,54.863,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.88,1,0,0,135,100,1,1,1,0,255
91,pear,10000,109.374,125.726,0,0,255,50,49,50.226,54.842,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.21,1,0,0,135,100,1,1,1,0,255
92,pear,10000,109.496,125.734,0,0,255,50,49,50.252,54.813,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.25,1,0,0,135,100,1,1,1,0,255
93,pear,10000,109.542,125.717,0,0,255,50,49,50.287,54.672,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.28,1,0,0,135,100,1,1,1,0,255
94,pear,10000,109.511,125.735,0,0,255,50,49,50.301,54.712,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.29,1,0,0,135,100,1,1,1,0,255
95,pear,10000,109.433,125.688,0,0,255,50,49,50.234,54.752,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.17,1,0,0,135,100,1,1,1,0,255
96,pear,10000,109.278,125.636,0,0,255,50,49,50.319,54.8,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.25,1,0,0,135,100,1,1,1,0,255
97,pear,10000,109.334,125.685,0,0,255,50,49,50.308,54.759,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.26,1,0,0,135,100,1,1,1,0,255
98,pear,10000,109.069,125.675,0,0,255,50,49,50.277,54.724,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.91,1,0,0,135,100,1,1,1,0,255
99,pear,10000,108.731,125.643,0,0,255,50,49,50.259,54.688,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.42,1,0,0,135,100,1,1,1,0,255
100,pear,10000,108.799,125.59,0,0,255,50,49,50.248,54.739,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.15,1,0,0,135,100,1,1,1,0,255
101,pear,10000,108.71,125.613,0,0,255,50,49,50.271,54.675,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.1,1,0,0,135,100,1,1,1,0,255
102,pear,10000,108.69,125.599,0,0,255,50,49,50.272,54.71,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.09,1,0,0,135,100,1,1,1,0,255
103,pear,10000,108.691,125.609,0,0,255,50,49,50.188,54.698,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.72,1,0,0,135,100,1,1,1,0,255
104,pear,10000,108.345,125.537,0,0,255,50,49,50.27,54.668,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.51,1,0,0,135,100,1,1,1,0,255
105,pear,10000,108.418,125.537,0,0,255,50,49,50.241,54.695,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.59,1,0,0,135,100,1,1,1,0,255
106,pear,10000,108.359,125.544,0,0,255,50,49,50.212,54.714,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.54,1,0,0,135,100,1,1,1,0,255
107,pear,10000,108.438,125.552,0,0,255,50,49,50.199,54.685,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.62,1,0,0,135,100,1,1,1,0,255
108,pear,10000,108.321,125.546,0,0,255,50,49,50.227,54.688,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.42,1,0,0,135,100,1,1,1,0,255
109,pear,10000,108.417,125.589,0,0,255,50,49,50.156,54.677,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.24,1,0,0,135,100,1,1,1,0,255
110,pear,10000,108.218,125.555,0,0,255,50,49,50.165,54.684,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.26,1,0,0,135,100,1,1,1,0,255
111,pear,10000,108.07,125.519,0,0,255,50,49,50.144,54.682,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.5,1,0,0,135,100,1,1,1,0,255
112,pear,10000,108.128,125.564,0,0,255,50,49,50.038,54.708,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.03,1,0,0,135,100,1,1,1,0,255
113,pear,10000,108.066,125.537,0,0,255,50,49,50.021,54.652,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.04,1,0,0,135,100,1,1,1,0,255
114,pear,10000,107.998,125.52,0,0,255,50,49,49.946,54.633,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.98,1,0,0,135,100,1,1,1,0,255
115,pear,10000,107.987,125.528,0,0,255,50,49,49.929,54.621,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.98,1,0,0,135,100,1,1,1,0,255
116,pear,10000,107.587,125.458,0,0,255,50,49,51.304,54.657,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.52,1,0,0,135,100,1,1,1,0,255
117,pear,10000,107.601,125.489,0,0,255,50,49,49.728,54.598,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.44,1,0,0,135,100,1,1,1,0,255
118,pear,10000,107.394,125.43,0,0,255,50,49,50.994,54.612,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.38,1,0,0,135,100,1,1,1,0,255
119,pear,10000,107.237,125.386,0,0,255,50,49,50.878,54.63,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.54,1,0,0,135,100,1,1,1,0,255
120,pear,10000,106.702,125.332,0,0,255,50,49,50.726,54.677,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.36,1,0,0,135,100,1,1,1,0,255
121,pear,10000,106.53,125.316,0,0,255,50,49,50.594,54.667,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.16,1,0,0,135,100,1,1,1,0,255
122,pear,10000,106.694,125.349,0,0,255,50,49,50.396,54.577,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.99,1,0,0,135,100,1,1,1,0,255
123,pear,10000,106.603,125.328,0,0,255,50,49,50.244,54.604,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.19,1,0,0,135,100,1,1,1,0,255
124,pear,10000,106.045,125.205,0,0,255,50,49,51.514,54.663,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.18,1,0,0,135,100,1,1,1,0,255
125,pear,10000,105.732,125.093,0,0,255,50,49,51.382,54.634,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.23,1,0,0,135,100,1,1,1,0,255
126,pear,10000,105.529,125.089,0,0,255,50,49,51.214,54.691,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.78,1,0,0,135,100,1,1,1,0,255
127,pear,10000,105.37,125.109,0,0,255,50,49,49.613,54.663,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.23,1,0,0,135,100,1,1,1,0,255
128,pear,10000,105.049,125.038,0,0,255,50,49,50.973,54.638,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.26,1,0,0,135,100,1,1,1,0,255
129,pear,10000,104.813,125.031,0,0,255,50,49,50.735,54.748,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.55,1,0,0,135,100,1,1,1,0,255
130,pear,10000,104.423,124.929,0,0,255,50,49,50.563,54.685,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.93,1,0,0,135,100,1,1,1,0,255
131,pear,10000,104.41,124.96,0,0,255,50,49,50.391,54.628,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.35,1,0,0,135,100,1,1,1,0,255
132,pear,10000,104.165,124.893,0,0,255,50,49,50.224,54.6,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.23,1,0,0,135,100,1,1,1,0,255
133,pear,10000,103.949,124.817,0,0,255,50,49,50.035,54.627,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.51,1,0,0,135,100,1,1,1,0,255
134,pear,10000,103.823,124.813,0,0,255,50,49,51.36,54.609,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.99,1,0,0,135,100,1,1,1,0,255
135,pear,10000,103.486,124.748,0,0,255,50,49,51.204,54.657,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.55,1,0,0,135,100,1,1,1,0,255
136,pear,10000,103.732,124.827,0,0,255,50,49,50.972,54.566,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.4,1,0,0,135,100,1,1,1,0,255
137,pear,10000,103.231,124.718,0,0,255,50,49,50.89,54.542,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.31,1,0,0,135,100,1,1,1,0,255
138,pear,10000,103.149,124.694,0,0,255,50,49,50.765,54.557,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.64,1,0,0,135,100,1,1,1,0,255
139,pear,10000,103.206,124.689,0,0,255,50,49,50.581,54.537,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.68,1,0,0,135,100,1,1,1,0,255
140,pear,10000,103.034,124.681,0,0,255,50,49,50.45,54.516,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.19,1,0,0,135,100,1,1,1,0,255
141,pear,10000,103.021,124.629,0,0,255,50,49,50.293,54.5,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.58,1,0,0,135,100,1,1,1,0,255
142,pear,10000,102.869,124.625,0,0,255,50,49,50.232,54.499,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.45,1,0,0,135,100,1,1,1,0,255
143,pear,10000,102.641,124.582,0,0,255,50,49,51.499,54.492,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.73,1,0,0,135,100,1,1,1,0,255
144,pear,10000,102.462,124.574,0,0,255,50,49,51.34,54.468,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.81,1,0,0,135,100,1,1,1,0,255
145,pear,10000,102.477,124.557,0,0,255,50,49,51.225,54.375,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.44,1,0,0,135,100,1,1,1,0,255
146,pear,10000,102.18,124.478,0,0,255,50,49,51.03,54.296,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.43,1,0,0,135,100,1,1,1,0,255
147,pear,10000,102.078,124.447,0,0,255,50,49,50.932,54.293,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.34,1,0,0,135,100,1,1,1,0,255
148,pear,10000,102.118,124.466,0,0,255,50,49,50.793,54.318,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.2,1,0,0,135,100,1,1,1,0,255
149,pear,10000,101.973,124.429,0,0,255,50,49,50.689,54.294,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.23,1,0,0,135,100,1,1,1,0,255
150,pear,10000,101.975,124.45,0,0,255,50,49,50.581,54.217,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.85,1,0,0,135,100,1,1,1,0,255
151,pear,10000,101.691,124.389,0,0,255,50,49,52.007,54.211,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.72,1,0,0,135,100,1,1,1,0,255
152,pear,10000,101.563,124.38,0,0,255,50,49,51.946,54.296,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.58,1,0,0,135,100,1,1,1,0,255
153,pear,10000,101.336,124.35,0,0,255,50,49,51.868,54.28,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.45,1,0,0,135,100,1,1,1,0,255
154,pear,10000,101.095,124.278,0,0,255,50,49,51.767,54.304,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.34,1,0,0,135,100,1,1,1,0,255
155,pear,10000,101.081,124.266,0,0,255,50,49,51.637,54.187,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.5,1,0,0,135,100,1,1,1,0,255
156,pear,10000,101.043,124.255,0,0,255,50,49,51.575,54.299,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.59,1,0,0,135,100,1,1,1,0,255
157,pear,10000,100.941,124.243,0,0,255,50,49,51.499,54.204,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.12,1,0,0,135,100,1,1,1,0,255
158,pear,10000,100.779,124.221,0,0,255,50,49,51.39,54.135,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.03,1,0,0,135,100,1,1,1,0,255
159,pear,10000,100.548,124.108,0,0,255,50,49,49.786,54.129,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.81,1,0,0,135,100,1,1,1,0,255
160,pear,10000,100.538,124.182,0,0,255,50,49,51.204,54.083,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.12,1,0,0,135,100,1,1,1,0,255
161,pear,10000,100.439,124.078,0,0,255,50,49,49.676,54.096,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.83,1,0,0,135,100,1,1,1,0,255
162,pear,10000,100.22,124.112,0,0,255,50,49,51.144,54.139,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.23,1,0,0,135,100,1,1,1,0,255
163,pear,10000,100.293,124.121,0,0,255,50,49,51.017,54.072,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.28,1,0,0,135,100,1,1,1,0,255
164,pear,10000,100.041,124.045,0,0,255,50,49,50.974,54.029,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.02,1,0,0,135,100,1,1,1,0,255
165,pear,10000,100.2,124.082,0,0,255,50,49,50.909,54.055,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.51,1,0,0,135,100,1,1,1,0,255
166,pear,10000,100.131,124.065,0,0,255,50,49,50.761,54.014,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.6,1,0,0,135,100,1,1,1,0,255
167,pear,10000,100.062,124.054,0,0,255,50,49,50.684,54.017,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.6,1,0,0,135,100,1,1,1,0,255
168,pear,10000,99.817,123.986,0,0,255,50,49,50.654,54.007,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.22,1,0,0,135,100,1,1,1,0,255
169,pear,10000,99.958,124.022,0,0,255,50,49,50.486,53.959,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.27,1,0,0,135,100,1,1,1,0,255
170,pear,10000,99.835,123.989,0,0,255,50,49,50.324,53.974,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.2,1,0,0,135,100,1,1,1,0,255
171,pear,10000,99.682,123.959,0,0,255,50,49,50.207,53.958,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.07,1,0,0,135,100,1,1,1,0,255
172,pear,10000,99.565,123.89,0,0,255,50,49,50.039,53.939,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.57,1,0,0,135,100,1,1,1,0,255
173,pear,10000,99.421,123.806,0,0,255,50,49,49.893,53.941,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.89,1,0,0,135,100,1,1,1,0,255
174,pear,10000,99.376,123.809,0,0,255,50,49,49.747,53.992,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.56,1,0,0,135,100,1,1,1,0,255
175,pear,10000,99.266,123.776,0,0,255,50,49,49.511,54.037,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.4,1,0,0,135,100,1,1,1,0,255
176,pear,10000,98.674,123.622,0,0,255,50,49,49.351,53.973,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.34,1,0,0,135,100,1,1,1,0,255
177,pear,10000,98.703,123.658,0,0,255,50,49,49.198,54.001,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.1,1,0,0,135,100,1,1,1,0,255
178,pear,10000,98.656,123.648,0,0,255,50,49,48.967,53.939,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.37,1,0,0,135,100,1,1,1,0,255
179,pear,10000,98.442,123.605,0,0,255,50,49,48.757,53.953,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.11,1,0,0,135,100,1,1,1,0,255
180,pear,10000,98.254,123.55,0,0,255,50,49,48.579,53.945,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.08,1,0,0,135,100,1,1,1,0,255
181,pear,10000,98.127,123.531,0,0,255,50,49,48.397,53.944,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44,1,0,0,135,100,1,1,1,0,255
182,pear,10000,98.125,123.541,0,0,255,50,49,48.159,53.916,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44.03,1,0,0,135,100,1,1,1,0,255
183,pear,10000,97.744,123.434,0,0,255,50,49,47.933,53.85,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,44,1,0,0,135,100,1,1,1,0,255
184,pear,10000,97.984,123.505,0,0,255,50,49,47.801,53.974,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.98,1,0,0,135,100,1,1,1,0,255
185,pear,10000,97.579,123.386,0,0,255,50,49,49.182,53.987,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.92,1,0,0,135,100,1,1,1,0,255
186,pear,10000,97.449,123.39,0,0,255,50,49,48.974,54.073,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.73,1,0,0,135,100,1,1,1,0,255
187,pear,10000,97.107,123.265,0,0,255,50,49,48.757,54.088,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.64,1,0,0,135,100,1,1,1,0,255
188,pear,10000,96.731,123.203,0,0,255,50,49,48.61,54.12,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.38,1,0,0,135,100,1,1,1,0,255
189,pear,10000,96.773,123.212,0,0,255,50,49,48.417,54.185,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.44,1,0,0,135,100,1,1,1,0,255
190,pear,10000,96.923,123.236,0,0,255,50,49,48.261,54.105,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.73,1,0,0,135,100,1,1,1,0,255
191,pear,10000,96.842,123.23,0,0,255,50,49,48.105,54.131,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.54,1,0,0,135,100,1,1,1,0,255
192,pear,10000,96.322,123.114,0,0,255,50,49,49.614,54.113,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.08,1,0,0,135,100,1,1,1,0,255
193,pear,10000,96.114,123.033,0,0,255,50,49,49.401,54.191,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.26,1,0,0,135,100,1,1,1,0,255
194,pear,10000,92.865,122.135,0,0,255,50,49,48.338,53.706,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,42.82,1,0,0,135,100,1,1,1,0,255
195,pear,10000,96.078,123.038,0,0,255,50,49,49.128,54.205,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.44,1,0,0,135,100,1,1,1,0,255
196,pear,10000,96.118,123.03,0,0,255,50,49,48.952,54.283,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.38,1,0,0,135,100,1,1,1,0,255
197,pear,10000,96.104,123.035,0,0,255,50,49,48.828,54.184,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.48,1,0,0,135,100,1,1,1,0,255
198,pear,10000,96.42,123.105,0,0,255,50,49,48.656,54.183,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.42,1,0,0,135,100,1,1,1,0,255
199,pear,10000,96.552,123.155,0,0,255,50,49,48.52,54.285,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.39,1,0,0,135,100,1,1,1,0,255
200,pear,10000,96.33,123.082,0,0,255,50,49,48.332,54.187,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.48,1,0,0,135,100,1,1,1,0,255
201,pear,10000,96.694,123.199,0,0,255,50,49,48.2,54.219,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.64,1,0,0,135,100,1,1,1,0,255
202,pear,10000,96.611,123.186,0,0,255,50,49,48.1,54.222,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.71,1,0,0,135,100,1,1,1,0,255
203,pear,10000,96.712,123.206,0,0,255,50,49,47.982,54.258,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,43.59,1,0,0,135,100,1,1,1,0,255
204,pear,10000,93.648,122.366,0,0,255,50,49,48.481,53.782,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,42.49,1,0,0,135,100,1,1,1,0,255
1,pear,10000,96.772,123.748,0,0,255,50,49,49.312,54.35,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,37.95,1,0,0,135,100,1,1,1,0,255
2,pear,10000,96.874,123.773,0,0,255,50,49,49.188,54.272,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,37.99,1,0,0,135,100,1,1,1,0,255
3,pear,10000,97.206,123.855,0,0,255,50,49,49.001,54.305,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.12,1,0,0,135,100,1,1,1,0,255
4,pear,10000,97.18,123.849,0,0,255,50,49,48.859,54.232,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.11,1,0,0,135,100,1,1,1,0,255
5,pear,10000,97.231,123.861,0,0,255,50,49,48.69,54.299,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.13,1,0,0,135,100,1,1,1,0,255
6,pear,10000,94.07,123.045,0,0,255,50,49,47.598,53.918,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,36.89,1,0,0,135,100,1,1,1,0,255
7,pear,10000,97.742,123.985,0,0,255,50,49,48.521,54.415,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.33,1,0,0,135,100,1,1,1,0,255
8,pear,10000,97.537,123.936,0,0,255,50,49,48.329,54.393,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.25,1,0,0,135,100,1,1,1,0,255
9,pear,10000,97.92,124.027,0,0,255,50,49,48.255,54.382,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.4,1,0,0,135,100,1,1,1,0,255
10,pear,10000,98.073,124.064,0,0,255,50,49,48.173,54.472,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.46,1,0,0,135,100,1,1,1,0,255
11,pear,10000,98.201,124.094,0,0,255,50,49,48.064,54.264,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.51,1,0,0,135,100,1,1,1,0,255
12,pear,10000,98.353,124.13,0,0,255,50,49,48.033,54.3,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.57,1,0,0,135,100,1,1,1,0,255
13,pear,10000,98.456,124.154,0,0,255,50,49,47.951,54.407,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.61,1,0,0,135,100,1,1,1,0,255
14,pear,10000,98.838,124.243,0,0,255,50,49,47.76,54.3,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.76,1,0,0,135,100,1,1,1,0,255
15,pear,10000,98.736,124.219,0,0,255,50,49,47.78,54.403,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.72,1,0,0,135,100,1,1,1,0,255
16,pear,10000,99.016,124.284,0,0,255,50,49,47.705,54.277,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.83,1,0,0,135,100,1,1,1,0,255
17,pear,10000,99.144,124.313,0,0,255,50,49,49.156,54.417,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.88,1,0,0,135,100,1,1,1,0,255
18,pear,10000,99.603,124.417,0,0,255,50,49,49.085,54.364,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.06,1,0,0,135,100,1,1,1,0,255
19,pear,10000,96.39,123.653,0,0,255,50,49,48.063,53.957,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,37.8,1,0,0,135,100,1,1,1,0,255
20,pear,10000,99.501,124.394,0,0,255,50,49,49.015,54.489,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.02,1,0,0,135,100,1,1,1,0,255
21,pear,10000,99.756,124.451,0,0,255,50,49,48.902,54.393,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.12,1,0,0,135,100,1,1,1,0,255
22,pear,10000,99.781,124.457,0,0,255,50,49,48.799,54.381,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.13,1,0,0,135,100,1,1,1,0,255
23,pear,10000,100.062,124.519,0,0,255,50,49,48.689,54.375,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.24,1,0,0,135,100,1,1,1,0,255
24,pear,10000,100.164,124.541,0,0,255,50,49,48.633,54.407,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.28,1,0,0,135,100,1,1,1,0,255
25,pear,10000,100.138,124.536,0,0,255,50,49,48.525,54.496,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.27,1,0,0,135,100,1,1,1,0,255
26,pear,10000,100.623,124.641,0,0,255,50,49,48.398,54.353,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.46,1,0,0,135,100,1,1,1,0,255
27,pear,10000,100.929,124.707,0,0,255,50,49,48.344,54.419,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.58,1,0,0,135,100,1,1,1,0,255
28,pear,10000,100.929,124.707,0,0,255,50,49,48.263,54.388,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.58,1,0,0,135,100,1,1,1,0,255
29,pear,10000,101.21,124.766,0,0,255,50,49,48.165,54.356,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.69,1,0,0,135,100,1,1,1,0,255
30,pear,10000,101.21,124.766,0,0,255,50,49,48.078,54.415,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.69,1,0,0,135,100,1,1,1,0,255
31,pear,10000,101.567,124.841,0,0,255,50,49,48.031,54.44,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.83,1,0,0,135,100,1,1,1,0,255
32,pear,10000,101.796,124.888,0,0,255,50,49,47.978,54.486,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.92,1,0,0,135,100,1,1,1,0,255
33,pear,10000,101.719,124.873,0,0,255,50,49,47.951,54.507,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.89,1,0,0,135,100,1,1,1,0,255
